محيص،محيصة،ومحيصة،محيصا،لمحيصة،والمحيص،المحيص،تمحيصا،ومحيصه،محيصه،محيصي،ولمحيصة	429
طوبى،فطوبى،وطوبى،طوباك،طوبي،الطوبى،والطوبى،فطوبا،الطوبي،والطوبي،وطوبي،فطوباك،طوباه،بالطوبى،بطوبى	429
عزاء،العزاء،بعزاء،والعزاء،عزائي،وعزاء،بالعزاء،عزاءك،عزائه،للعزاء،عزاءنا،عزاؤه،فعزاء،عزائها،عزائهم،لعزاء،عزاؤك،وعزائي،فالعزاء،وعزائه،عزاؤها،عزائكما،وعزائها،بعزائه،وبالعزاء،وعزاءكم،فعزاؤنا	429
قرمطي،القرامطة،القرمطى،القرمطي،والقرامطة،بالقرامطة،بالقرمطى،قرامطة،قرمطيين،للقرامطه،للقرمطى،قرامطه،والقرمطى،القرامطه،والقرمطي،بقرمطي،قرمطى،للقرامطة	429
معتاد،المعتاد،معتادا،المعتادة،معتادة،والمعتاد،للمعتاد،معتادين،معتاده،ومعتاد،بمعتاد،المعتادون،لمعتاد،المعتاده،معتادون،المعتادي،ومعتادها،ومعتاده،معتادات،والمعتادون،المعتادين،فمعتاد،المعتادات،معتادهم	428
إدبار،وإدبار،والإدبار،الإدبار،إدباره،وإدباره،وإدبارا،إدبارا،بإدباره،وإدبارها،وإدبارك،إدبارها،بإدبار،بالإدبار،بإدبارك،وإدبارهم،وإدباري،بإدبارهم،للإدبار،ولإدبار،لإدبار،إدبارهم،وإدبارة،بإدبارها،إدباركم،وادبار،بالادبار،وادبارهما	428
ٱنتفى،انتفى،ينتفي،وانتفى،فانتفى،تنتف،ينتف،وينتفي،ننتفي،تنتفي،انتفت،فانتفت،فانتفوا،انتفيت،وانتفوا،ينتفون،ينتفى،وانتفت،فينتفي،تنتفين،وينتفون،وتنتفي،أنتفي،لانتفيت،فينتفون،تنتفوا،أنتفى،انتفوا،ينتفه،انتفيا،ولاينتفي،فتنتفي،لتنتفي،وينتفى،وأنتفيت،ينتفين،انتفي،فانتفيت،ينتفهما،انتفاها،تنتفون	428
غلو،الغلو،غلوة،والغلو،غلوا،فغلوه،بالغلو،غلوه،تغلوا،غلوهم،وغلو،وغلوا،غلوك،وغلوة،فغلوا،لغلوه،تغلو،فالغلو،وغلوها،بغلو،للغلو،كغلو،لغلوهم،غلوي،غلوى،لغلو،وغلوهما،بغلوة،بغلوه،فيغلو	428
عتمة،العتمة،والعتمة،العتمه،وعتمة،بالعتمة،وعتمته،عتمتها،عتمتهم،عتمته،لعتمة،عتمه،بعتمة،فالعتمة،فعتمة	428
ٱستجار،استجارك،استجار،فاستجار،واستجار،أستجير،نستجير،يستجير،استجرت،فاستجر،تستجير،استجارت،استجاروا،استجر،فاستجارها،وأستجير،يستجيرون،واستجرت،فاستجاره،فاستجره،فاستجرت،واستجير،يستجر،استجاره،يستجيرهم،يستجيره،ويستجير،استجارة،استجير،ويستجيرونك،فيستجير،تستجيرون،ليستجير،استجارته،ونستجير،ويستجر،استجرنا،يستجرهم،واستجارته،أستجر،فنستجير	428
حمس،الحمس،أحمس،والحمس،حمسا،وحمس،للحمس،بالحمس،وأحمس،يحمس،وحمسوا،الحمسي،فحمسوا،حمست،نحمس،الحمسة،حمسة،والحمسة،حمستهم،وتحمسهم،فالحمس،لتحمسنه،حمسته،الحمسى،بحمس،تحمس،يحمسك،فأحمسه،وحمسي،حمسنا،يحمسون،حمسوا،أحمسه،يحمسهم،حمستها،وحمست،واحمس	428
غائلة،الغوائل،غوائله،غائلته،غوائل،الغائلة،غوائلهم،غائلتها،وغوائله،غوائلها،وغائلة،غائله،والغائلة،وغائلتها،وغائلته،غائلتهم،بغائلة،غائلتك،بغوائل،للغوائل،بغائله،والغوائل،غوائلهما،وغائلتكم،وغائلتي،فالغائلة،والغائله،غوائلة،بالغوائل،غائلتي،غوائلك،وغوائل،غائلتهما،غائلتكم،بغائلته	428
شابة،الشابة،الشواب،وشابة،شواب،والشابة،شأبة،للشابة،والشواب،كالشابة،بشابة،شوابك،شابتهن،بالشواب،وشوابها،للشواب،لشوابك،بالشابة،فالشابة،شوابها،شوابة	428
أزب،الزباء،الأزب،زباء،لازب،للزباء،والأزب،وأزبت،الأزبي،أزبي،والزباء،والازب،أزبيها،لزب،وأزبة،الأزبا،أزبيه،والزب،أزبه،وأزب،أزبة،زبنا،بالزباء،وزباء،وزب،وللزباء،الأزبان،أزبت،وزبه،آزبة،أزبته،ولزب،لازبة،وأزبي،أزبى،وبالأزب،زبا،لزبة،ونازب،ازبيها	428
حسم،وحسم،حسمى،حسمت،الحسم،يحسم،حسمه،ويحسم،تحسم،حسما،يحسمهم،وحسمت،والحسم،فحسمه،حسمي،بحسمى،وتحسم،وحسمه،وحسمى،أحسم،لحسم،فاحسم،فاحسمه،فحسم،وأحسم،حسمهم،تحسمهم،احسم،بالحسم،فيحسم،حسمتهم،يحسمن،يحسمه،فحسمتها،حسمناه،بحسم،فتحسم،ويحسمه،بحسمي،وحسمها	428
إبلي،الأبلي،أبلى،فأبلى،كابلي،الأبلى،إبلى،وأبلى،أبليته،لإبلي،أبلي،الابلى،بابلية،ابلي،بإبلي،ابلى،وكابلي،وأبلينا،أبليه،أبلية،بابلي،ابليين،وابلى،كابلى،وكابلى،وأبليكم،وأبليتها،فأبليتها،وأبلي،والأبلي،الإبلي،وأبليه،بابلى،أبليين،بابليات،فأبلي،الإبليات،الأبليات،فأبليا،وابليتكم	428
نكال،نكالا،النكال،والنكال،ونكالا،ونكال،نكاله،نكالها،فالنكال،نكالك،نكالة،بنكالك،بالنكال،ونكالك،ونكاله	428
إجراء،الإجراء،وإجراء،إجراؤه،إجراؤها،بإجراء،إجرائه،اجراء،وإجرائه،إجراءه،بإجرائه،إجراؤهم،بالإجراء،وإجراؤه،إجرائها،إجرائهم،وإجرائها،إجراءها،إجرائهما،لإجرائها،وإجراؤها،واجراء،فإجراء،وإجراؤهم،إجراؤهن،فالإجراء،والإجراء،وإجراءه،فإجراؤه،وإجرائهم،لإجراء،الاجراء،باجراء،إجراءك،اجرائه،إجرأؤها،وإجرائهما،للإجراء،وبإجراء،إجراءات	428
حيز،حيزه،الحيز،حيزها،وحيز،حيزا،وحيزها،أحياز،حيزهم،وحيزه،والحيز،فحيز،حيزان،بحيز،حيزين،بحيزه،وحيزان،الحيزين،حيزة،وحيزهم،حيزهما،وإحيازها،احياز،وأحيازها،للحيز،تحيز،حيزك،أحيازها،لحيزة،حيزنا،حيزي،فحيزه،الحيزان،وحيزي	428
دخيل،الدخيل،دخيلا،دخيلة،والدخيل،ودخيلا،الدخيلة،الدخلاء،دخلاء،دخيلان،ودخيل،دخيلي،بدخيل،دخلائك،والدخلاء،الدخيلي،ودخيلتك،ودخيلك،دخيلها،دخيلتك،دخيلته،ودخلائه،ودخيلته،ودخلاؤه،ودخلاء،بدخيلة،ودخيلة،دخيله،فدخيل،بالدخيل،الدخيلا،ودخيلى،دخلائه،وبالدخيل	428
ٱنجلى،انجلت،تنجلي،انجلى،ينجلي،وانجلت،فانجلت،ينجلين،فانجلى،وانجلى،وتنجلي،ينجلينا،انجلي،ينجل،ينجلى،تنجل،تنجلى،وينجلي،فتنجلي،فانجلوا،آنجلت،فينجلي،وينجلون،ينجليا،انجلين،وينجلى،لتنجلى،وأنجلوا،ستنجلى،وأنجلت،أنجل،تنجلينا،أنجلت،وستنجلي،سينجلي،أنجلى،انجلوا،فانجليتم،ينجليه،لينجلي،لتنجلي	427
عكاظ،بعكاظ،وعكاظ،فبعكاظ،فعكاظ،لعكاظ	427
عاني،عان،العاني،لعان،عانيها،عانيا،وعان،عانية،والعاني،عانيهم،العانية،عانيه،والعانية،فيعان،لعانين،تعان،فعان،عانيته،فالعاني،فلعان،عانين،للعاني،العانى،وبعان،للعانى،عانيك،لعانون،ولعان،وعانيه،وعانية،لعانيهم،وعانيتها،كعانيكم،عانيات،والعانين	427
خيفة،وخيفة،خيفته،كخيفتكم،الخيفة،خيفتي،والخيفة،كخيفة،خيفتهم،تخيفته،خيفتهن،وخيفه،بخيفة،فالخيفة،خيفتكم،وخيفته،وللخيفة،خيفتنا	427
قابوس،وقابوس،قابوسا،وقابوسا،لقابوس،القابوس،بالقابوس،قأبوس	427
معل،المعلى،معلى،المعل،المعلي،والمعلى،معلي،معلا،معلون،معلو،والمعل،ومعل،معليه،ومعلى،معله،للمعلى،بالمعلى،المعلو،ومعليه،معلة،فللمعلى،معلك،معليهم،ومعليك،معلين،المعلون،ومعلهم،معلات،بالمعلات،ومعلوه،للمعلي،ومعلون،كالمعلى،معلاهن،لمعلى،معلان،والمعلة،والمعله،ومعلنا،لمعل	427
حضيض،الحضض،حضض،والحضض،الحضيض،وحضض،بالحضيض،والحضيض،للحضيض،بحضض،بحضيض،بالحضض،فحضض،تحضيض،بحضيضه،حضضا،تحضيضا،وحضضا،وحضيضه،والحضيضى،بحضيضة،فحضضنا،الحضيضى،الحضيضي،حضيضتي،تحضض،حضيضه،تحضيضك،فحضضهم،حضيضها،للحضض،فالحضض	427
بهتان،بهتانا،البهتان،والبهتان،ببهتان،بالبهتان،وبهتان،وبهتانا،كالبهتان،وبهتانها،بهتانه،بهتانهم،بهتانكم	426
ٱختبار،الاختبار،اختبار،والاختبار،اختبارا،واختبار،واختبارا،اختباره،اختبارهم،واختباره،بالاختبار،اختبارنا،اختبارات،للاختبار،واختباركم،واختبارهم،لاختبار،فالاختبار،اختبارك،واختبارها،الإختبار،اختبارهما،الأختبار،باختباره،واختبارهن،لاختباركم،باختبار،باختبارهم،وللاختبار،فاختباره،والإختبار،بالاختبارات،فبالاختبار،وبالاختبار،واختبارى،واختبارات،الاختبارات،اختباراته،بالإختبار،واختبارك	426
لهاة،اللهاة،واللهاة،اللهوات،لهوات،ولهاة،للهاة،واللهوات،لهاته،لهاه،لهاتها،لهواته،لهاتك،باللهاة،وللهاة،اللهاه،ولهيات،واللهيات،اللهاتان،بلهاته،ولهاتان،كلهاة،لهاتيه،لهاتي،ولهاتي،لهواتك،لهاتكم،لهاتيك،لهواتي،ولهاه،ولهواته،لهاتهم	426
نخس،النخس،ينخس،ونخس،نخسا،نخسة،والنخس،تنخس،فنخس،بنخس،كنخس،وينخس،ينخسها،نخسها،كالنخس،فنخسه،نخست،نخسوا،نخسه،نخسته،ونخسه،ينخسونه،ونخسوا،تنخسه،للنخس،فنخسها،بالنخس،نخستها،لنخسه،فنخست،ينخسه،ينخسون،وانخسهم،فانخسه،ونخسا،ونخستها،أنخسها،بنخسة،لنخسة،نخسك	426
سبر،سبرة،سبرت،يسبر،وسبرة،تسبر،والسبر،السبر،سبره،وسبره،وسبر،أسبر،أسبره،سبرتهم،لسبرة،وسبرت،سبرته،سبرها،واسبره،ليسبر،سبرتها،اسبره،وتسبر،ويسبر،وأسبر،يسبرها،اسبرة،وأسبره،لتسبرها،اسبر،يسبره،يسبروها،سبروها،لتسبر،وسبرا،وسأسبر،ليسبرهم،فأسبره،أسبرة،نسبر	426
غريزي،الغريزية،الغريزي،غريزية،غريزيا،غريزيتين،للغريزية،بغريزية	426
سمير،سميرية،سميرا،السمير،وسمير،سميران،والسمير،سميري،سميريه،وسميران،السميري،وسميرا،بسمير،سميره،بسميرية،وبسمير،كسميره،وسميرية،لسمير،وسميره،فسميرا،تسمير،وسميرة	426
أبرش،الأبرش،والأبرش،للأبرش،وأبرش،الابرش،بالأبرش،فالأبرش،أبرشا،ابرش،للابرش،وابرش،وللأبرش،بالابرش	426
ٱنحطاط،الانحطاط،انحطاط،انحطاطها،والانحطاط،الأنحطاط،انحطاطه،وانحطاط،انحطاطا،وانحطاطها،وانحطاطه،بانحطاط،لانحطاط،الإنحطاط،والإنحطاط،انحطاطك،بالانحطاط،انحطاطهم،بانحطاطك،وانحطاطك،وانحطاطنا،للأنحطاط،وانحطاطي،والأنحطاط،كانحطاط،وانحطاطات،الانحطاطان،كالانحطاط،الانحطاطين،لانحطاطكم	426
غامض،الغامض،غامضة،الغامضة،غامضا،وغامض،غامضه،والغامض،وغوامض،بغامض،الغوامض،وغامضه،وغامضها،غامضها،غوامض،بغوامض،وغامضة،غامضان،والغوامض،لغوامض،وغوامضه،الغامضه،فغامض،غوامضه،لغامض،بالغامض،والغامضة،لغامضها،الغامضان،غوامضها،وغوامضها	425
ٱجترأ،يجترئ،اجترأ،اجترأت،واجترأ،أجترئ،تجترئ،فيجترئ،فاجترأ،يجترئون،واجترأت،ليجترئ،اجترئ،واجترأوا،يجترئوا،فاجترأت،تجترئون،ويجترئ،وأجترئ،اجترؤوا،فيجترئوا،اجترأوا،اجترأنا،واجترأتم،اجترأتم،واجترأن،تجترئوا،فاجترأتم،واجترأنا،فاجترأوا،فاجترؤوا،اجترأن،نجترئ،لاجترأت،تجترئن،لاجترأ،فاجترئ،واجترا،لتجترئ،أجترأت،وتجترئ	425
أزور،زوراء،الزوراء،الأزور،والزور،وزور،أزورك،بزوراء،أزورا،أزوره،بالزور،أزورها،فأزورك،بالزوراء،زوره،والزوراء،والأزور،وزوره،وزوراء،فازور،وأزور،وأزورك،وازور،للزور،زورها،الازور،لزور،لأزورك،فزورها،أزورة،كزور،وبزور،وزورهم،ولزورك،فيزوره،وللزور،بأزورة،بازور،وأزورها،زوركم،الزورآء	425
رهو،رهوا،والرهو،الرهو،رهوة،كرهوه،ورهاء،الرهاء،وكرهوه،كرهوها،برهوة،بالرهاء،كرهو،ورهوا،والرهوى،والرهاء،ورهوى،ورهوة،لرهاء،وكرهوها،رهويه،رهونا،رهوك،كالرهو،رهاؤه،الرهوي،رهاء،وكرهو،كرهوهما،رهوها،رهوأ،رهوى،لرهو،رهويها،فكرهوها،وكرهوك،كرهونا،وكرهونا،فكرهوه	425
إشفاق،الإشفاق،إشفاقا،والإشفاق،وإشفاق،وإشفاقا،بإشفاق،إشفاقي،اشفاقا،الاشفاق،وإشفاقي،إشفاقه،إشفاقها،للإشفاق،بالإشفاق،وإشفاقه،لإشفاقه،وإشفاقك،لإشفاقها،اشفاق،والاشفاق،ولإشفاقه،واشفاق،وإشفاقهم،أشفاقى،بالاشفاق،بإشفاقنا،بإشفاقي،للاشفاق،إشفاقى،باشفاق،بإشفاقه،كإشفاق،لإشفاقى،لإشفاقي،واشفاقي،باشفاقه،لإشفاقهم،لإشفاقنا،وبالإشفاق	425
إحاطة،الإحاطة،والإحاطة،بإحاطة،بالإحاطة،وإحاطة،وإحاطته،لإحاطة،لإحاطته،كإحاطة،للإحاطة،لإحاطتها،الاحاطة،إحاطته،والاحاطة،احاطة،وإحاطتها،أحاطه،إحاطتنا،وإحاطتي،أحاطة،إحاطتها،لأحاطتهم،وإحاطتهم،بالاحاطة،فالإحاطة،لإحاطتهما،وأحاطتها،باحاطة،بإحاطته،إحاطتهم،إحاطتك،وبإحاطة،وبالاحاطة	425
غاض،تغيض،يغيض،وغاض،يغيضها،غاضت،وغاضت،ويغيض،الغاض،غاضية،بغاضتي،وغاضه،غاضي،غاضه،فغاض،وغضته،غاضها،تغيضا،غضت،وتغيض،غاضا،بغاضة،وغاضني،غاضوا،غاضات،لايغيضها،وبغاضة،غاضة،غضن،فغاضت،لغاض،وغضن،أغيض،تغيضها،غضته،أغيضه،غاضته،والغاضي،بغاضى،وبالغاضة	425
معتكف،المعتكف،معتكفه،معتكفا،للمعتكف،معتكفة،معتكفين،المعتكفة،والمعتكفة،والمعتكف،معتكفون،معتكفها،المعتكفين،بمعتكف،المعتكفون،للمعتكفة،وللمعتكف،معتكفهما،لمعتكف	424
مستضعف،المستضعفين،والمستضعفين،مستضعفين،مستضعفون،المستضعف،المستضعفون،مستضعفا،مستضعفي،للمستضعفين،والمستضعف،المستضعفان،بمستضعف،المستضعفة،بالمستضعفين،للمستضعف،بالمستضعف،وبالمستضعف،وللمستضعفين	424
جائر،الجائر،جائرا،جائرة،الجائرين،والجائر،وجائر،الجائرة،بجائرينا،لجائر،جآئر،بجائر،جائرين،جائره،الجائري،وجائرا،كالجائر،وجائرها،الجائره	424
أغرق،أغرقنا،وأغرقنا،فأغرقناهم،وأغرق،أغرقوا،أغرقناهم،أغرقت،فأغرقهم،فأغرقناه،أغرقه،فأغرق،أغرقهم،وأغرقت،يغرق،فأغرقت،فأغرقوا،فاغرق،وأغرقه،وأغرقوا،لأغرق،أغرقها،واغرقنآ،فأغرقه،تغرق،ويغرقه،أغرقته،فيغرق،وتغرق،يغرقوا،أغرقا،لأغرقنك،فأغرقته،فيغرقه،واغرق،فتغرقه،اغرق،اغرقك	424
لاحظ،يلاحظ،ويلاحظ،نلاحظ،تلاحظ،ولاحظ،ونلاحظ،لاحظت،لاحظنا،يلاحظني،يلاحظه،فلاحظ،لوحظ،وتلاحظ،ولاحظت،تلاحظا،ألاحظها،نلاحظه،ألاحظه،لاحظه،لاحظناه،تلاحظت،تلاحظنا،فيلاحظ،ولاحظها،فليلاحظ،تلاحظه،لأحظ،يلاحظها،ألاحظ،يلاحظنا،تلاحظني،لاحظتها،تلاحظها،نلاحظها،وتلاحظه،وتلاحظها،يلاحظون،ولاحظه،لاحظته	424
جحود،الجحود،وجحودهم،جحوده،جحودا،وجحود،جحودهم،والجحود،بجحودهم،بالجحود،وجحودا،وجحوده،بجحود،جحودكم،بجحوده،جحودها،وجحودها،بجحودها،لجحودهم،جحودك،لجحوده،وجحودكم،وبجحودهم،لجحود،وبجحود،فالجحود،للجحود،وجحودي،وجحودك،فجحود	424
باكر،باكرت،باكرا،باكرتها،الباكر،وباكرها،باكرته،تباكر،يباكرن،باكره،بإكراه،وباكر،فليباكر،والباكرين،باكرة،وباكرني،باكرتني،باكروا،وليباكر،باكرني،باكرهم،وباكرت،وباكرته،وباكره،فباكرن،تباكره،يباكرني،باكرها،تباكرني،يباكر،باكرنا،يباكره،فباكر،تباكرنى،يباكروا،تباكرها،بأكره،نباكر،يباكرنى،وباكروا	424
تضمين،تضمينات،تضمينه،التضمين،وتضمين،تضمينا،تضمينها،والتضمين،بتضمينه،لتضمينه،بتضمين،وتضمينه،بالتضمين،فالتضمين،وتضمينا	424
ملكوت،الملكوت،والملكوت،ملكوته،وملكوت،بالملكوت،ملكوتك،بملكوت،ملكوتا،وملكوته،وملكوتا،كالملكوت،ملكوتها	423
عارم،وعارم،عارما،العارم،عارمة،بعارم،العارمة،وعارما،وعارمة،العارمون،فعارمة،عارمات،والعارم،العارمي،بعارمة،كعارمة،فعارم،لعارم،للعارمة،والعارمات	423
عرك،عركت،العرك،والعرك،تعرك،عركا،فتعرككم،يعرك،وعركت،عركي،يعركها،عركه،فعركت،عركها،وعركه،فعرك،ويعركها،وتعرك،ويعرك،يعركه،وعرك،عركنا،وعركي،يعركن،بالعرك،وتعرككم،عركته،عركى،عركوك،تعركه،عركة،تعركهما،أعرك،فعركها،فيعركونهم،فتعرك،فتعركونها،ليعركنكم،وعركها،فيعركها	423
أبوي،أبويه،أبويك،أبويكم،ولأبويه،أبويها،لأبويه،أبويهما،وأبويه،لأبوي،أبوى،لأبويك،بأبويه،بابويه،ابوى،أبويهم،ابويه،وأبويها،ابوي،الأبوية،لأبويها،أبوية،كأبويه،لأبوينا،أبويكما	423
جريء،الجريء،الجريئة،جريئا،لجريء،جريئة،جرىء،والجريء،الجريئان،للجريئة،جريئين،وجريء،وجريئا،الأجرياء،الإجرياء،أجرياء،إجرياء،والجريئة،إجريائها،للجريء،الجرىء،بالجريء،لجريئة،فالجريء،لجرىء،والأجرياء	423
ذاد،تذودان،يذود،أذود،يذد،تذود،نذود،يذودها،أذودها،يذودون،ذدت،يذودان،يذدن،يذدها،وذاد،وذادوا،لتذودهن،وذادت،تذد،ونذود،تذاد،لأذود،ويذودون،فذادها،أذودهم،لأذودهم،أذد،ذادا،ويذود،وذدنا،يذودونهم،وذدت،يذوده،أذوده،ويذودهن،ذادها،فيذودها،ذادت،فذاد،يذودكم	423
جهاز،الجهاز،جهازه،بجهازهم،جهازها،بالجهاز،والجهاز،جهازي،جهازك،جهازا،جهازهم،وجهاز،بجهازه،لجهازها،بجهاز،وجهازا،وجهازه،وجهازها،بجهازها،لجهاز،أجهزاتها،وأجهزه،للجهاز،جهازهن،لجهازه،وجهازك	423
ربوبية،الربوبية،بالربوبية،ربوبيته،بربوبيته،وربوبيته،والربوبية،لربوبيته،للربوبية،بربوبية،ربوبيتهم،وبربوبيته،وربوبيتي،الربوبيه،وربوبية،ربوبيتك،لربوبية،بربوبيتك،بربوبيتي،وبالربوبية،وربوبيتهم،بربوبيتهم،وربوبيتنا،كالربوبية،ولربوبيته،وربوبيتك،ولربوبية،ربوبيتي	423
ٱغتر،يغتر،تغتر،اغتر،تغتروا،فاغتر،يغترون،اغتررت،تغترر،يغتروا،ويغتر،اغتروا،واغتر،أغتر،تغترون،اغترت،فاغتررت،فيغتر،يغترر،ليغتر،واغتررتم،تغتري،فاغتروا،اغترا،فيغترون،واغتروا،فاغترت،واغترا،ويغتروا،إغترت،نغتر،واغتررت،اغتررنا،تغترا،فاغترا،وتغترى	423
ألس،ألستم،ألسنا،السه،السها،الس،ألستما،فالسنة،السهم،السا،السوا،الستم،والسا،الساني،تألس،السوة،والسه،والسوا،الساة،السأة،والسنا،والسها،والس،والساني،السكم،السة،فألسننا،ألسنهم،والسأة،الستن،السوكن،والستم،الستماة،ألسنه،وآلس،والسكم،ألسنها،لألسا،الستهم،والسن	422
جرار،الجرار،الجرارة،جرارا،جرارة،الجرارات،والجرار،والجرارات،بجرار،جرارات،الجرارون،والجرارة،الجرارين،والجرارا،فجرار،للجرار،جراري،بالجرار،وجرارة،الجرارا،وجرار،والجرارين،وجرارها،لجرار،وجرارات،كالجرارة،تجرارها،جرارين،وجراراتها،للجرارات،وللجرارة،جرارها،وجراري،جرارنا	422
مرور،المرور،مروره،بمرور،ومرور،والمرور،مرورها،مرورك،بالمرور،مرورا،لمرور،للمرور،بمرورها،مرورهم،ومروره،بمروره،ومرورهم،ومرورها،مروري،بمروري،بمرورهما،ومرورا،بمرورى،لمروره،ولمرور،فالمرور،ومرورك،فمرورها،فبمرور،لمرورها،مرورة	422
جص،الجص،والجص،بالجص،وجص،بجص،جصا،كالجص،وجصا،جصي،وجصي،فالجص،وجصها،جصة،للجص،جصها	422
حيثما،وحيثما،فحيثما،وبحيثما	422
سلح،بسلحه،السلح،يسلح،سلحه،أسلح،سلحت،تسلح،سلحا،سلحة،فسلح،بالسلح،وسلح،والسلح،ويسلح،سلحتك،سلحها،فسلحه،بسلحة،سلحك،سلحته،وأسلح،بسلحها،وسلحت،بسلحي،أسلحك،كسلح،وتسلح،وبسلحه،وسلحه،يسلحون،سلحتها،اسلح،تسلحتها،سلحناها،سلحتم،يسلحها،وأسلحه،فسلحا،بسلح	422
ٱنقباض،الانقباض،انقباض،والانقباض،الأنقباض،وانقباض،انقباضه،بالانقباض،الإنقباض،انقباضا،وانقباضه،انقباضها،لانقباض،والإنقباض،بانقباض،وانقباضها،بانقباضه،والأنقباض،وانقباضك،إنقباض،انقباضك،وانقباضا،كانقباض،فالانقباض،انقباضهم،وانقباضهما،وانقباضي،بانقباضها،إنقباضهم،وانقباضنا،انقباضكم،ولانقباض،وإنقباضه،أنقباض،فبالأنقباض،أنقباضه،لانقباضه	422
نقيضة،النقائض،والنقائض،نقائض،ونقائض،نقيضتها،ونقيضتها،نقائضه،بالنقائض،النقيضة،نقائضها،نقائضهما،نقيضته،بنقيضتها،نقيضتي،ونقائضهما	422
خطام،الخطام،بخطام،خطامه،بالخطام،خطامها،بخطامه،بخطامها،والخطام،خطاما،خطامة،وخطامه،وخطام،لخطام،للخطام،كالخطام،وخطامة،بخطامهما،خطامي،وخطامها،وخطاما،خطامنا،لخطامها	421
آري،أريتك،أريته،الآري،فأريته،وأريته،لأريتكم،آريه،أريا،أريتكم،أريتها،أريان،أريتنا،وارية،أريتهم،الآرى،ارى،واريته،والأري،آريا،الأري،تأرية،والآري،الأريان،والأريان،أريتكن،فأريتهم،واريا،فارية،بارية،آرية،لارى،وارياتها،تأري،وأريتهم،الأرية،أرية،تأرى،لأريا،آريها	421
خازن،الخازن،خازنا،خازنه،بخازنين،وخازنه،وخازن،خازني،والخازن،وللخازن،للخازن،بخزان،لخازن،خازنها،خازننا،خازنتي،لخازنها،خازنك،وخزانه،كالخازن،لخازنه،بالخازن،لخزانه،بخازنه،بخازن،خزانها،خازنة،بخازني،بخازنيها،بخازنيه،ولخازنه،الخزان،وخازني،وخازنها،الخازنة،خزانه،الخازنا،خزاني،ولخازن،بخزانة	421
مقرون،مقرونة،مقرونا،المقرون،مقرونان،المقرونة،بمقرون،مقرونين،ومقرون،مقرونتين،المقرونين،ومقرونة،فمقرون،المقرونان،المقرونتين،مقرونتان،المقرونتان،مقرونه،فالمقرون،المقرونات،مقرونون،كالمقرون	421
ضيافة،الضيافة،ضيافته،والضيافة،للضيافة،وضيافة،ضيافتهم،ضيافتي،ضيافتك،لضيافته،وضيافتهم،ضيافتهما،ضيافتكم،بضيافة،بالضيافة،وضيافته،فالضيافة،ضيافه،بضيافتهم،ضيافتنا،لضيافة،ضيافتها،وضيافتي،فضيافته،بضيافته،ضيافتكما،وضيافتك	421
فاه،فاها،فهن،وفاه،سافه،وفاها،فهت،أفوه،يفوه،وسافه،فأفهني،تفوه،وآفة،يفه،فهنأه،تفهة،فهناه،وفهت،يفوهوا،نفهه،أفهني،تفه،فهتك،ونفهه،فاهت،يفهن،وأفهني،وفاهاه،فهنه،فهتم،فهتها،يفهه،أفهه،وفاهته،وأفوه،فتفوه،وأفة،فآه،أفه،فنفوه	421
حولي،الحولي،وحولي،حوليا،حولى،حوليه،الحولى،وحوليه،وحولى،بحولي،الحوليات،حوليهما،حوليها،والحولي،حولية،بالحولي،الحولية،وحوليها،حوليات،وحوليك،حوليك،فحولى،حولينا،بالحولى،فحولي،الحوليين،والحولى	421
شاهين،الشاهين،والشاهين،الشواهين،والشواهين،الشاهينى،وشاهين،للشاهين،بالشاهين،شاهيني،للشواهين،شواهيننا،الشاهيني،شاهينك،شاهينه،وبالشواهين،شاهينين،بالشواهين،شواهين،وشواهينهم	421
مثلي،مثليهم،مثليها،مثليه،ومثلي،لمثلي،بمثلي،المثلى،فمثلي،بمثلى،ألمثلي،والمثلى،مثليكم،كمثلي،بمثليها،مثلينا،ومثلى،لمثلى،المثلية،وبمثلي،مثليهما،مثليك،بمثليه،مثلية،المثليات،مثليا،المثلي،فبمثلى،بمثلينا،ألمثلى،ومثليه،والمثلية	421
فردوس،الفردوس،الفراديس،والفردوس،فردوسا،بالفردوس،بفردوس،بفراديس،وفردوسه،للفردوس،فردوسك،فراديس،بالفراديس	421
أعدى،تعدى،أعداه،تعديه،تعدي،تعدون،وتعديه،وأعدى،أعدي،أعداني،يعديه،يعديهم،وأعديته،وأعداني،أعديته،فتعديه،وأعداه،يعدون،فأعداني،أعديت،تعديا،يعديك،اعدى،لتعدي،واعديه،واعدا،فيعديها،تعدوا،فتعديها،تعديني،فأعدي،وأعديت،وتعديهم،فأعدته،لأعدى،فأعدتهما،فيعديه،أعديك،تعديهما،أعداهم	421
جنبة،جنبتي،الجنبة،جنباته،جنباتها،جنبات،والجنبة،بجنبات،جنبته،جنبتا،بجنبتي،جنبتيه،بجنبتيه،بجنبتيها،بالجنبة،وجنبته،الجنبتين،جنبتاه،وبجنبتيها،الجنبات،جنبتى،بجنباتهم،وجنبتيه،جنبتها،جنبه،والجنبتان،كجنبتي،بجنبه،وجنبتهم،وبجنبات،وجنبتى،وبجنبتيه،جنبتيها،وجنبتاه،لجنبتي،جنبتاها،الجنبتان،تجنبتكن،بالجنبات،وجنبتك	421
